subscription_id,customer_id,plan,contract_type,start_date,end_date,status,monthly_fee,tenure_months
474,474,Standard,Annual,2024-04-27,2024-06-19,Churned,99,1
475,475,Basic,Monthly,2026-01-03,,Active,49,4
476,476,Premium,Monthly,2025-10-18,,Active,199,7
477,477,Basic,Monthly,2023-12-29,,Active,49,29
478,478,Basic,Monthly,2024-10-25,,Active,49,19
479,479,Basic,Monthly,2026-04-02,,Active,49,2
480,480,Basic,Annual,2026-04-14,,Active,49,1
481,481,Basic,Monthly,2024-03-31,,Active,49,26
482,482,Standard,Annual,2023-11-12,2024-12-08,Churned,99,13
483,483,Standard,Monthly,2024-07-09,,Active,99,23
484,484,Standard,Monthly,2025-09-18,,Active,99,8
485,485,Standard,Annual,2025-11-29,,Active,99,6
486,486,Basic,Monthly,2024-04-14,,Active,49,25
487,487,Standard,Monthly,2026-02-04,,Active,99,3
488,488,Premium,Monthly,2025-05-25,2026-04-03,Churned,199,10
489,489,Basic,Monthly,2024-03-07,2024-04-29,Churned,49,1
490,490,Premium,Monthly,2024-11-20,,Active,199,18
491,491,Premium,Monthly,2025-04-07,,Active,199,14
492,492,Premium,Annual,2026-03-28,,Active,199,2
493,493,Premium,Annual,2024-09-28,2026-01-30,Churned,199,16
494,494,Standard,Annual,2024-10-23,2026-01-04,Churned,99,14
495,495,Basic,Annual,2025-12-26,,Active,49,5
496,496,Premium,Monthly,2023-12-20,,Active,199,29
497,497,Standard,Monthly,2023-08-03,,Active,99,34
498,498,Standard,Monthly,2024-09-28,,Active,99,20
499,499,Premium,Monthly,2025-12-03,,Active,199,6
500,500,Basic,Monthly,2025-08-11,2026-04-06,Churned,49,7
501,501,Basic,Monthly,2026-05-17,,Active,49,0
502,502,Basic,Monthly,2025-06-16,,Active,49,11
503,503,Basic,Monthly,2026-04-14,2026-05-14,Churned,49,1
504,504,Standard,Annual,2026-01-09,,Active,99,4
505,505,Basic,Annual,2024-06-27,2026-01-14,Churned,49,18
506,506,Standard,Monthly,2025-08-05,,Active,99,10
507,507,Basic,Monthly,2026-05-12,,Active,49,0
508,508,Basic,Monthly,2024-08-06,2025-08-07,Churned,49,12
509,509,Standard,Monthly,2026-01-04,,Active,99,4
510,510,Premium,Monthly,2024-05-19,,Active,199,24
511,511,Basic,Annual,2024-02-18,2026-01-05,Churned,49,22
512,512,Standard,Monthly,2025-03-29,,Active,99,14
513,513,Basic,Annual,2023-07-15,,Active,49,35
514,514,Enterprise,Monthly,2025-06-22,,Active,499,11
515,515,Basic,Annual,2026-04-10,,Active,49,1
516,516,Premium,Monthly,2024-06-09,,Active,199,24
517,517,Premium,Monthly,2024-10-29,,Active,199,19
518,518,Premium,Annual,2025-12-08,,Active,199,5
519,519,Enterprise,Monthly,2025-07-24,,Active,499,10
520,520,Basic,Monthly,2025-04-23,2025-06-22,Churned,49,2
521,521,Premium,Annual,2025-06-15,,Active,199,11
522,522,Standard,Monthly,2024-03-30,,Active,99,26
523,523,Basic,Annual,2023-07-15,2024-07-23,Churned,49,12
524,524,Basic,Monthly,2025-10-02,,Active,49,8
525,525,Basic,Annual,2023-09-21,2024-10-09,Churned,49,12
526,526,Basic,Annual,2024-05-29,2025-06-04,Churned,49,12
527,527,Premium,Monthly,2026-05-11,,Active,199,0
528,528,Standard,Monthly,2026-01-29,,Active,99,4
529,529,Basic,Annual,2025-04-07,,Active,49,14
530,530,Premium,Monthly,2025-08-08,,Active,199,9
531,531,Basic,Monthly,2023-06-29,,Active,49,35
532,532,Premium,Annual,2024-11-29,,Active,199,18
533,533,Premium,Annual,2025-10-09,,Active,199,7
534,534,Enterprise,Monthly,2025-02-23,2025-07-04,Churned,499,4
535,535,Premium,Annual,2025-09-22,,Active,199,8
536,536,Premium,Annual,2023-08-15,2025-02-16,Churned,199,18
537,537,Standard,Annual,2023-07-04,,Active,99,35
538,538,Premium,Monthly,2023-11-22,,Active,199,30
539,539,Basic,Annual,2024-02-19,2024-10-18,Churned,49,8
540,540,Standard,Annual,2024-07-03,2025-04-22,Churned,99,9
541,541,Enterprise,Annual,2025-10-08,,Active,499,7
542,542,Basic,Monthly,2025-03-18,2025-10-13,Churned,49,6
543,543,Standard,Annual,2025-02-14,,Active,99,15
544,544,Premium,Monthly,2024-07-16,,Active,199,22
545,545,Standard,Annual,2025-03-14,,Active,99,14
546,546,Basic,Monthly,2023-08-25,2024-12-25,Churned,49,16
547,547,Basic,Annual,2026-01-21,,Active,49,4
548,548,Premium,Monthly,2023-07-18,,Active,199,34
549,549,Enterprise,Monthly,2024-11-28,,Active,499,18
550,550,Premium,Monthly,2024-05-04,,Active,199,25
551,551,Enterprise,Monthly,2024-07-15,,Active,499,22
552,552,Premium,Monthly,2025-11-08,,Active,199,6
553,553,Premium,Monthly,2025-12-06,,Active,199,5
554,554,Standard,Annual,2025-03-28,,Active,99,14
555,555,Premium,Monthly,2025-11-16,,Active,199,6
556,556,Basic,Annual,2023-12-25,,Active,49,29
557,557,Basic,Monthly,2026-04-23,,Active,49,1
558,558,Premium,Annual,2024-09-26,,Active,199,20
559,559,Basic,Monthly,2024-04-25,2026-03-12,Churned,49,22
560,560,Basic,Annual,2024-01-01,,Active,49,29
561,561,Premium,Monthly,2024-01-16,,Active,199,28
562,562,Basic,Annual,2024-12-10,2025-06-17,Churned,49,6
563,563,Standard,Monthly,2023-07-12,2023-09-01,Churned,99,1
564,564,Standard,Monthly,2023-12-16,,Active,99,29
565,565,Premium,Annual,2024-01-22,,Active,199,28
566,566,Standard,Monthly,2026-03-19,,Active,99,2
567,567,Standard,Annual,2025-06-18,,Active,99,11
568,568,Premium,Monthly,2023-10-03,,Active,199,32
569,569,Standard,Monthly,2023-11-06,,Active,99,31
570,570,Basic,Annual,2025-01-01,,Active,49,17
571,571,Basic,Monthly,2024-07-26,,Active,49,22
572,572,Basic,Monthly,2025-10-19,,Active,49,7
573,573,Premium,Annual,2023-10-02,,Active,199,32
574,574,Standard,Monthly,2023-11-30,,Active,99,30
575,575,Basic,Monthly,2024-02-04,2025-10-29,Churned,49,21
576,576,Basic,Monthly,2026-01-12,,Active,49,4
577,577,Premium,Annual,2026-05-21,,Active,199,0
578,578,Basic,Monthly,2024-08-12,2025-01-30,Churned,49,5
579,579,Standard,Annual,2025-09-10,,Active,99,8
580,580,Basic,Monthly,2024-02-21,,Active,49,27
581,581,Basic,Monthly,2025-10-13,,Active,49,7
582,582,Basic,Monthly,2025-05-03,,Active,49,13
583,583,Basic,Annual,2025-05-14,,Active,49,12
584,584,Standard,Monthly,2023-10-28,,Active,99,31
585,585,Basic,Monthly,2024-11-21,,Active,49,18
586,586,Standard,Monthly,2024-11-17,,Active,99,18
587,587,Basic,Annual,2024-08-08,,Active,49,22
588,588,Basic,Monthly,2023-10-01,2024-07-23,Churned,49,9
589,589,Enterprise,Monthly,2025-06-12,,Active,499,11
590,590,Standard,Monthly,2023-11-30,,Active,99,30
591,591,Basic,Monthly,2025-04-03,,Active,49,14
592,592,Enterprise,Monthly,2024-03-14,,Active,499,26
593,593,Basic,Annual,2025-01-30,,Active,49,16
594,594,Basic,Monthly,2024-01-16,2025-02-10,Churned,49,13
595,595,Enterprise,Monthly,2024-01-19,,Active,499,28
596,596,Basic,Monthly,2026-01-12,,Active,49,4
597,597,Standard,Annual,2025-04-29,,Active,99,13
598,598,Premium,Monthly,2023-11-14,,Active,199,31
599,599,Premium,Monthly,2024-11-06,,Active,199,19
600,600,Standard,Monthly,2026-05-01,,Active,99,1
601,601,Standard,Monthly,2026-01-23,,Active,99,4
602,602,Basic,Monthly,2024-09-13,,Active,49,20
603,603,Basic,Annual,2023-11-06,2025-07-12,Churned,49,20
604,604,Basic,Monthly,2024-12-02,,Active,49,18
605,605,Basic,Monthly,2024-08-27,2026-04-16,Churned,49,19
606,606,Basic,Annual,2023-08-13,,Active,49,34
607,607,Enterprise,Monthly,2026-05-18,,Active,499,0
608,608,Standard,Monthly,2026-03-20,,Active,99,2
609,609,Premium,Monthly,2023-12-04,2024-10-09,Churned,199,10
610,610,Enterprise,Monthly,2024-10-06,2026-04-19,Churned,499,18
611,611,Enterprise,Monthly,2023-11-21,,Active,499,30
612,612,Premium,Monthly,2025-02-18,,Active,199,15
613,613,Premium,Monthly,2025-08-22,,Active,199,9
614,614,Premium,Monthly,2025-10-05,,Active,199,7
615,615,Enterprise,Monthly,2024-12-05,,Active,499,18
616,616,Basic,Annual,2024-12-29,,Active,49,17
617,617,Basic,Monthly,2024-05-19,2025-04-11,Churned,49,10
618,618,Basic,Monthly,2025-03-20,,Active,49,14
619,619,Basic,Monthly,2025-07-29,,Active,49,10
620,620,Enterprise,Annual,2025-08-17,,Active,499,9
621,621,Premium,Monthly,2024-09-06,,Active,199,21
622,622,Standard,Annual,2026-02-05,,Active,99,3
623,623,Standard,Monthly,2023-08-26,2025-01-14,Churned,99,16
624,624,Standard,Monthly,2023-08-19,2024-02-02,Churned,99,5
625,625,Basic,Annual,2024-10-17,,Active,49,19
626,626,Basic,Annual,2024-02-15,2024-12-09,Churned,49,9
627,627,Basic,Monthly,2024-04-06,2025-08-20,Churned,49,16
628,628,Basic,Monthly,2024-11-25,2025-05-11,Churned,49,5
629,629,Enterprise,Monthly,2024-04-29,2024-11-10,Churned,499,6
630,630,Basic,Monthly,2025-11-17,,Active,49,6
631,631,Standard,Monthly,2026-04-02,,Active,99,2
632,632,Premium,Monthly,2026-02-19,,Active,199,3
633,633,Enterprise,Monthly,2024-10-08,2025-04-04,Churned,499,5
634,634,Premium,Annual,2026-02-17,,Active,199,3
635,635,Premium,Monthly,2025-07-05,,Active,199,11
636,636,Standard,Monthly,2024-04-13,2025-12-16,Churned,99,20
637,637,Standard,Annual,2024-11-01,,Active,99,19
638,638,Basic,Monthly,2025-06-26,,Active,49,11
639,639,Basic,Monthly,2023-12-18,2025-07-20,Churned,49,19
640,640,Basic,Monthly,2024-06-10,2024-12-28,Churned,49,6
641,641,Basic,Monthly,2023-12-05,2024-07-05,Churned,49,7
642,642,Premium,Monthly,2025-12-29,,Active,199,5
643,643,Standard,Annual,2025-05-30,2026-05-21,Churned,99,11
644,644,Basic,Monthly,2024-08-29,,Active,49,21
645,645,Basic,Monthly,2025-09-10,,Active,49,8
646,646,Standard,Monthly,2025-07-04,,Active,99,11
647,647,Standard,Annual,2025-06-27,,Active,99,11
648,648,Standard,Monthly,2023-07-19,,Active,99,34
649,649,Basic,Monthly,2025-09-01,2025-11-15,Churned,49,2
650,650,Basic,Monthly,2025-05-24,,Active,49,12
651,651,Basic,Monthly,2025-06-06,,Active,49,12
652,652,Enterprise,Annual,2024-04-28,,Active,499,25
653,653,Standard,Annual,2023-07-26,,Active,99,34
654,654,Basic,Monthly,2024-01-23,2025-11-10,Churned,49,21
655,655,Basic,Monthly,2025-02-16,2025-11-24,Churned,49,9
656,656,Premium,Annual,2026-05-11,,Active,199,0
657,657,Basic,Monthly,2025-02-14,,Active,49,15
658,658,Basic,Annual,2025-07-31,,Active,49,10
659,659,Basic,Monthly,2024-01-11,2024-03-07,Churned,49,1
660,660,Basic,Annual,2025-03-10,,Active,49,14
661,661,Standard,Monthly,2024-09-25,,Active,99,20
662,662,Standard,Monthly,2023-07-22,2024-05-18,Churned,99,10
663,663,Premium,Monthly,2025-04-17,,Active,199,13
664,664,Premium,Monthly,2024-08-12,2026-02-12,Churned,199,18
665,665,Premium,Monthly,2023-11-30,,Active,199,30
666,666,Basic,Monthly,2026-01-19,,Active,49,4
667,667,Premium,Monthly,2024-10-11,2025-07-05,Churned,199,8
668,668,Premium,Monthly,2023-11-10,2024-12-15,Churned,199,13
669,669,Premium,Monthly,2026-01-04,,Active,199,4
670,670,Basic,Monthly,2025-12-13,,Active,49,5
671,671,Basic,Annual,2025-02-25,,Active,49,15
672,672,Enterprise,Monthly,2024-05-29,,Active,499,24
673,673,Standard,Annual,2023-12-16,,Active,99,29
674,674,Enterprise,Annual,2024-03-26,,Active,499,26
675,675,Basic,Monthly,2023-11-15,2024-10-21,Churned,49,11
676,676,Basic,Monthly,2026-01-17,,Active,49,4
677,677,Premium,Monthly,2026-05-02,,Active,199,1
678,678,Standard,Annual,2024-03-10,,Active,99,27
679,679,Premium,Monthly,2024-10-09,,Active,199,20
680,680,Premium,Monthly,2024-06-26,,Active,199,23
681,681,Basic,Monthly,2024-12-11,2025-03-03,Churned,49,2
682,682,Premium,Annual,2023-08-18,,Active,199,33
683,683,Basic,Monthly,2023-12-31,2024-05-03,Churned,49,4
684,684,Premium,Monthly,2025-01-12,,Active,199,16
685,685,Standard,Monthly,2025-10-30,,Active,99,7
686,686,Premium,Monthly,2024-12-04,,Active,199,18
687,687,Basic,Monthly,2023-08-21,2025-07-09,Churned,49,22
688,688,Premium,Annual,2024-12-12,,Active,199,17
689,689,Basic,Monthly,2025-11-26,,Active,49,6
690,690,Standard,Monthly,2025-08-21,,Active,99,9
691,691,Enterprise,Monthly,2024-06-10,,Active,499,24
692,692,Standard,Monthly,2026-05-16,,Active,99,0
693,693,Standard,Annual,2023-09-10,,Active,99,33
694,694,Standard,Monthly,2026-02-17,,Active,99,3
695,695,Standard,Annual,2025-09-05,,Active,99,8
696,696,Standard,Annual,2023-10-13,,Active,99,32
697,697,Basic,Monthly,2025-09-07,,Active,49,8
698,698,Basic,Monthly,2024-07-18,2025-08-04,Churned,49,12
699,699,Premium,Annual,2025-07-19,,Active,199,10
700,700,Standard,Monthly,2024-01-29,,Active,99,28
701,701,Standard,Annual,2026-04-17,,Active,99,1
702,702,Standard,Annual,2026-05-05,,Active,99,0
703,703,Basic,Monthly,2024-03-23,2024-08-29,Churned,49,5
704,704,Basic,Monthly,2024-06-17,2024-10-10,Churned,49,3
705,705,Standard,Monthly,2024-09-06,,Active,99,21
706,706,Basic,Monthly,2026-02-08,,Active,49,3
707,707,Basic,Annual,2025-02-03,2025-06-15,Churned,49,4
708,708,Basic,Annual,2026-03-25,,Active,49,2
709,709,Premium,Monthly,2024-12-14,,Active,199,17
710,710,Enterprise,Annual,2024-04-16,2025-02-11,Churned,499,10
711,711,Premium,Monthly,2024-09-13,,Active,199,20
712,712,Standard,Annual,2023-08-25,,Active,99,33
713,713,Premium,Monthly,2023-08-13,,Active,199,34
714,714,Premium,Monthly,2023-10-15,2025-06-09,Churned,199,20
715,715,Standard,Monthly,2023-08-13,,Active,99,34
716,716,Basic,Annual,2024-02-21,2025-01-25,Churned,49,11
717,717,Basic,Monthly,2025-05-05,,Active,49,13
718,718,Premium,Annual,2023-09-09,,Active,199,33
719,719,Standard,Monthly,2024-09-20,2026-04-25,Churned,99,19
720,720,Premium,Monthly,2024-11-02,,Active,199,19
721,721,Standard,Monthly,2024-10-22,,Active,99,19
722,722,Basic,Monthly,2026-01-31,,Active,49,4
723,723,Basic,Annual,2024-05-04,2024-08-05,Churned,49,3
724,724,Basic,Monthly,2024-11-01,2025-03-09,Churned,49,4
725,725,Basic,Monthly,2023-07-31,2025-04-15,Churned,49,20
726,726,Enterprise,Monthly,2023-12-01,,Active,499,30
727,727,Basic,Monthly,2024-09-20,2026-04-11,Churned,49,18
728,728,Premium,Annual,2023-09-09,,Active,199,33
729,729,Premium,Monthly,2024-01-24,,Active,199,28
730,730,Standard,Annual,2026-05-09,,Active,99,0
731,731,Enterprise,Monthly,2025-02-21,,Active,499,15
732,732,Enterprise,Monthly,2026-02-08,2026-05-20,Churned,499,3
733,733,Basic,Monthly,2025-05-27,2025-07-22,Churned,49,1
734,734,Standard,Monthly,2023-06-30,,Active,99,35
735,735,Basic,Annual,2023-07-17,,Active,49,35
736,736,Basic,Monthly,2025-07-30,,Active,49,10
737,737,Basic,Annual,2023-09-10,,Active,49,33
738,738,Standard,Annual,2025-07-10,,Active,99,10
739,739,Basic,Monthly,2024-07-06,2024-08-08,Churned,49,1
740,740,Premium,Annual,2025-04-05,,Active,199,14
741,741,Premium,Monthly,2024-03-15,,Active,199,26
742,742,Standard,Monthly,2024-10-05,2025-05-18,Churned,99,7
743,743,Premium,Annual,2025-05-31,,Active,199,12
744,744,Premium,Monthly,2026-02-06,,Active,199,3
745,745,Premium,Monthly,2025-02-15,,Active,199,15
746,746,Basic,Monthly,2025-03-28,,Active,49,14
747,747,Standard,Annual,2024-02-24,,Active,99,27
748,748,Premium,Monthly,2025-09-18,,Active,199,8
749,749,Standard,Monthly,2023-08-14,,Active,99,34
750,750,Basic,Annual,2023-09-07,2025-04-17,Churned,49,19
751,751,Basic,Monthly,2025-04-02,2025-09-13,Churned,49,5
752,752,Basic,Annual,2024-01-05,2024-11-23,Churned,49,10
753,753,Premium,Annual,2025-04-04,,Active,199,14
754,754,Standard,Monthly,2023-06-23,,Active,99,35
755,755,Basic,Monthly,2025-03-25,2026-04-11,Churned,49,12
756,756,Basic,Monthly,2024-06-12,2026-03-22,Churned,49,21
757,757,Basic,Annual,2026-01-25,,Active,49,4
758,758,Standard,Annual,2023-06-29,,Active,99,35
759,759,Premium,Annual,2026-05-03,,Active,199,0
760,760,Basic,Annual,2025-10-07,,Active,49,7
761,761,Standard,Annual,2024-07-12,,Active,99,22
762,762,Premium,Monthly,2024-06-09,,Active,199,24
763,763,Premium,Monthly,2024-02-09,,Active,199,28
764,764,Standard,Monthly,2024-05-16,,Active,99,24
765,765,Basic,Monthly,2026-01-08,,Active,49,4
766,766,Standard,Annual,2024-07-20,2024-12-24,Churned,99,5
767,767,Basic,Monthly,2023-07-21,2025-05-21,Churned,49,22
768,768,Basic,Monthly,2026-04-23,,Active,49,1
769,769,Basic,Annual,2024-04-14,,Active,49,25
770,770,Standard,Monthly,2025-10-01,,Active,99,8
771,771,Premium,Annual,2023-11-16,,Active,199,30
772,772,Basic,Annual,2025-11-24,,Active,49,6
773,773,Standard,Monthly,2026-03-27,,Active,99,2
774,774,Standard,Annual,2024-10-15,,Active,99,19
775,775,Standard,Monthly,2025-06-12,,Active,99,11
776,776,Premium,Monthly,2025-02-07,,Active,199,15
777,777,Standard,Monthly,2025-12-16,,Active,99,5
778,778,Basic,Monthly,2024-08-18,2025-06-02,Churned,49,9
779,779,Premium,Annual,2024-05-07,2024-07-25,Churned,199,2
780,780,Standard,Monthly,2025-10-10,,Active,99,7
781,781,Standard,Monthly,2024-10-17,2025-01-24,Churned,99,3
782,782,Basic,Monthly,2024-02-04,2024-11-07,Churned,49,9
783,783,Premium,Monthly,2024-07-31,2025-03-24,Churned,199,7
784,784,Standard,Monthly,2024-03-02,,Active,99,27
785,785,Basic,Monthly,2025-11-23,,Active,49,6
786,786,Premium,Monthly,2023-11-26,,Active,199,30
787,787,Basic,Monthly,2024-04-05,2025-10-05,Churned,49,18
788,788,Basic,Monthly,2024-03-09,2024-05-23,Churned,49,2
789,789,Standard,Monthly,2024-11-26,2024-12-28,Churned,99,1
790,790,Basic,Monthly,2023-12-11,2024-04-20,Churned,49,4
791,791,Basic,Monthly,2024-06-02,,Active,49,24
792,792,Standard,Monthly,2025-12-27,,Active,99,5
793,793,Premium,Annual,2023-12-15,,Active,199,29
794,794,Standard,Monthly,2024-09-26,,Active,99,20
795,795,Enterprise,Annual,2025-11-15,,Active,499,6
796,796,Basic,Annual,2024-01-16,,Active,49,28
797,797,Premium,Monthly,2024-12-07,,Active,199,18
798,798,Standard,Monthly,2025-03-12,,Active,99,14
799,799,Enterprise,Monthly,2025-07-07,,Active,499,10
800,800,Premium,Monthly,2025-11-08,,Active,199,6
801,801,Enterprise,Annual,2026-04-26,,Active,499,1
802,802,Basic,Monthly,2024-09-12,2025-11-25,Churned,49,14
803,803,Enterprise,Monthly,2025-09-13,,Active,499,8
804,804,Basic,Monthly,2024-12-26,,Active,49,17
805,805,Basic,Monthly,2023-08-11,2025-01-28,Churned,49,17
806,806,Basic,Annual,2025-07-04,,Active,49,11
807,807,Premium,Monthly,2026-04-13,,Active,199,1
808,808,Standard,Annual,2025-01-22,,Active,99,16
809,809,Standard,Annual,2025-06-01,,Active,99,12
810,810,Standard,Annual,2026-05-17,,Active,99,0
811,811,Basic,Annual,2025-09-06,2025-11-06,Churned,49,2
812,812,Basic,Annual,2025-02-28,,Active,49,15
813,813,Standard,Monthly,2024-10-14,,Active,99,19
814,814,Premium,Annual,2025-03-14,,Active,199,14
815,815,Basic,Annual,2024-04-01,,Active,49,26
816,816,Standard,Monthly,2025-12-18,,Active,99,5
817,817,Standard,Monthly,2024-06-13,2025-01-27,Churned,99,7
818,818,Premium,Monthly,2024-06-03,,Active,199,24
819,819,Basic,Annual,2025-09-28,,Active,49,8
820,820,Premium,Monthly,2025-05-12,,Active,199,12
821,821,Standard,Monthly,2024-02-15,,Active,99,27
822,822,Standard,Monthly,2026-03-19,,Active,99,2
823,823,Premium,Annual,2025-02-16,,Active,199,15
824,824,Basic,Monthly,2024-11-02,,Active,49,19
825,825,Standard,Monthly,2023-09-20,2025-02-23,Churned,99,17
826,826,Standard,Annual,2025-09-16,,Active,99,8
827,827,Standard,Annual,2025-06-28,2025-10-25,Churned,99,3
828,828,Enterprise,Monthly,2024-05-14,,Active,499,24
829,829,Enterprise,Monthly,2024-08-15,,Active,499,21
830,830,Standard,Monthly,2025-03-17,2025-05-24,Churned,99,2
831,831,Premium,Monthly,2024-08-02,2025-03-30,Churned,199,8
832,832,Standard,Annual,2025-04-24,2026-04-14,Churned,99,11
833,833,Basic,Monthly,2024-10-23,2025-12-09,Churned,49,13
834,834,Basic,Monthly,2023-09-01,2025-05-26,Churned,49,21
835,835,Premium,Annual,2025-07-17,,Active,199,10
836,836,Standard,Annual,2026-02-06,,Active,99,3
837,837,Standard,Monthly,2024-08-28,,Active,99,21
838,838,Standard,Monthly,2026-01-15,,Active,99,4
839,839,Basic,Annual,2024-01-20,,Active,49,28
840,840,Basic,Monthly,2025-05-18,,Active,49,12
841,841,Basic,Annual,2024-03-19,2024-07-22,Churned,49,4
842,842,Premium,Monthly,2024-07-14,,Active,199,22
843,843,Standard,Monthly,2024-09-15,2025-08-05,Churned,99,10
844,844,Standard,Monthly,2025-11-12,,Active,99,6
845,845,Standard,Annual,2023-07-26,,Active,99,34
846,846,Standard,Monthly,2026-03-13,,Active,99,2
847,847,Basic,Monthly,2025-07-10,,Active,49,10
848,848,Basic,Monthly,2026-04-28,,Active,49,1
849,849,Basic,Annual,2026-01-26,2026-05-08,Churned,49,3
850,850,Basic,Monthly,2023-12-22,2025-10-29,Churned,49,22
851,851,Basic,Monthly,2023-10-05,,Active,49,32
852,852,Standard,Monthly,2024-02-16,,Active,99,27
853,853,Basic,Annual,2026-01-11,,Active,49,4
854,854,Basic,Monthly,2025-06-22,,Active,49,11
855,855,Basic,Annual,2023-10-01,2025-04-10,Churned,49,18
856,856,Basic,Monthly,2025-07-06,,Active,49,11
857,857,Basic,Monthly,2024-08-15,,Active,49,21
858,858,Basic,Monthly,2024-05-03,,Active,49,25
859,859,Premium,Annual,2026-03-11,,Active,199,2
860,860,Standard,Annual,2024-11-25,,Active,99,18
861,861,Basic,Monthly,2023-07-31,,Active,49,34
862,862,Basic,Monthly,2025-09-05,,Active,49,8
863,863,Basic,Annual,2025-05-14,,Active,49,12
864,864,Basic,Annual,2026-03-07,,Active,49,2
865,865,Standard,Monthly,2025-01-06,,Active,99,17
866,866,Standard,Annual,2024-11-06,,Active,99,19
867,867,Basic,Annual,2026-01-19,,Active,49,4
868,868,Standard,Monthly,2025-04-13,,Active,99,13
869,869,Enterprise,Annual,2023-12-12,,Active,499,30
