customer_id,signup_date,country,age,gender,acquisition_channel,company_size,industry,last_login_date
359,2025-06-08,UK,57,Male,Google Ads,Large,Retail,2026-05-04
360,2025-05-17,UK,39,Female,Google Ads,Small,Education,2026-04-21
361,2025-02-18,Germany,50,Male,Organic,Small,Manufacturing,2026-05-21
362,2025-02-08,UK,48,Female,Google Ads,Medium,Education,2026-03-29
363,2025-02-17,Canada,38,Female,Google Ads,Small,Education,2026-05-08
364,2025-08-07,Singapore,37,Female,Facebook Ads,Medium,Education,2026-05-28
365,2025-01-16,Germany,63,Female,Referral,Medium,Healthcare,2026-03-24
366,2025-02-20,UK,61,Male,Referral,Small,Manufacturing,2026-05-11
367,2025-10-26,Indonesia,62,Male,Facebook Ads,Small,Manufacturing,2026-05-30
368,2026-01-25,Indonesia,55,Male,Organic,Small,Finance,2026-05-26
369,2024-09-17,Australia,58,Female,Google Ads,Medium,Finance,2025-12-22
370,2026-01-12,USA,54,Male,Google Ads,Small,Healthcare,2026-05-14
371,2025-01-29,Germany,27,Female,Google Ads,Small,Education,2026-05-20
372,2025-06-17,Germany,65,Male,Google Ads,Small,Education,2026-04-29
373,2026-04-07,UK,60,Female,Facebook Ads,Small,Finance,2026-05-27
374,2023-09-02,Germany,52,Female,Facebook Ads,Small,Manufacturing,2026-01-21
375,2025-08-02,Singapore,59,Female,Facebook Ads,Small,Finance,2026-05-19
376,2024-06-12,UK,53,Female,Google Ads,Large,Healthcare,2026-05-12
377,2023-12-13,Indonesia,36,Male,Referral,Small,Healthcare,2026-04-23
378,2024-05-13,Australia,64,Female,LinkedIn,Small,Manufacturing,2026-05-28
379,2025-02-22,Australia,42,Female,LinkedIn,Large,Finance,2026-05-31
380,2023-06-27,UK,20,Female,Organic,Small,Retail,2026-03-30
381,2025-03-18,Singapore,34,Female,Google Ads,Small,Education,2026-01-12
382,2023-07-27,UK,53,Female,Google Ads,Small,Manufacturing,2026-01-02
383,2025-01-30,Australia,33,Male,Organic,Medium,Education,2026-01-29
384,2025-10-12,Canada,58,Male,Organic,Small,Healthcare,2026-05-28
385,2024-01-04,Singapore,48,Male,Google Ads,Small,Education,2026-03-24
386,2024-09-01,Canada,44,Female,Referral,Medium,Healthcare,2026-04-01
387,2024-05-18,UK,36,Male,Organic,Medium,Finance,2026-03-06
388,2024-03-13,Australia,65,Male,Google Ads,Small,Finance,2026-03-23
389,2024-03-11,USA,43,Female,Google Ads,Large,Healthcare,2026-05-15
390,2024-12-30,USA,18,Female,Facebook Ads,Medium,Healthcare,2026-05-09
391,2024-12-15,UK,47,Female,Google Ads,Medium,Retail,2026-05-24
392,2024-02-10,UK,30,Male,LinkedIn,Small,Retail,2026-05-18
393,2025-10-20,Singapore,34,Male,Organic,Medium,Healthcare,2026-03-25
394,2025-10-20,Australia,61,Male,Google Ads,Medium,Manufacturing,2026-05-15
395,2025-08-24,Germany,45,Female,Organic,Small,Technology,2026-05-14
396,2024-09-18,Canada,26,Female,LinkedIn,Large,Technology,2026-04-20
397,2025-05-17,UK,42,Male,Referral,Medium,Healthcare,2026-02-10
398,2023-11-20,UK,55,Male,LinkedIn,Medium,Manufacturing,2026-04-07
399,2026-04-03,Canada,21,Male,Referral,Small,Retail,2026-05-29
400,2025-06-12,Singapore,50,Female,Organic,Medium,Healthcare,2025-10-19
401,2024-05-02,UK,57,Male,Google Ads,Large,Retail,2026-05-31
402,2023-12-30,Canada,47,Female,Referral,Medium,Retail,2026-05-23
403,2025-06-08,Indonesia,52,Male,Google Ads,Medium,Education,2026-05-18
404,2026-03-11,Indonesia,23,Female,Facebook Ads,Medium,Technology,2026-05-22
405,2026-03-15,Australia,25,Male,Facebook Ads,Large,Finance,2026-05-31
406,2025-04-05,Australia,52,Male,Google Ads,Small,Education,2026-05-26
407,2024-09-11,Germany,25,Male,Facebook Ads,Small,Education,2026-04-06
408,2025-03-18,Germany,21,Female,Google Ads,Small,Retail,2026-03-25
409,2025-09-16,Australia,21,Female,LinkedIn,Medium,Retail,2026-05-26
410,2026-05-05,UK,18,Male,Facebook Ads,Small,Retail,2026-05-31
411,2025-11-04,UK,62,Male,Facebook Ads,Large,Technology,2026-05-13
412,2023-07-18,Germany,20,Female,Referral,Small,Finance,2026-05-19
413,2025-10-29,Indonesia,59,Female,LinkedIn,Large,Retail,2026-04-03
414,2023-12-29,Germany,42,Female,Organic,Medium,Manufacturing,2026-05-06
415,2025-10-06,Indonesia,52,Male,LinkedIn,Small,Education,2026-05-31
416,2025-10-04,Germany,51,Male,Google Ads,Medium,Technology,2026-05-07
417,2024-09-10,UK,47,Female,Facebook Ads,Small,Finance,2026-05-31
418,2024-07-19,Canada,47,Female,Google Ads,Small,Manufacturing,2026-01-01
419,2025-10-27,Indonesia,25,Male,Referral,Medium,Technology,2026-04-21
420,2023-07-18,Canada,31,Male,Organic,Small,Retail,2026-04-12
421,2025-03-07,Australia,61,Male,Google Ads,Medium,Retail,2026-05-16
422,2023-12-17,Germany,32,Male,Organic,Small,Healthcare,2026-05-26
423,2026-04-26,Canada,64,Female,Facebook Ads,Small,Manufacturing,2026-05-26
424,2024-11-11,Indonesia,38,Male,LinkedIn,Medium,Manufacturing,2026-05-24
425,2023-07-27,Australia,32,Female,LinkedIn,Small,Education,2026-04-28
426,2023-10-15,Australia,65,Male,Referral,Small,Technology,2026-04-20
427,2025-05-09,UK,59,Female,Facebook Ads,Small,Retail,2026-03-03
428,2025-02-11,Germany,27,Female,Referral,Small,Education,2026-04-11
429,2026-04-25,Germany,33,Male,LinkedIn,Medium,Finance,2026-05-30
430,2024-10-26,Indonesia,47,Male,Facebook Ads,Small,Retail,2026-05-27
431,2024-07-06,Australia,51,Male,Referral,Small,Finance,2026-05-10
432,2024-08-03,UK,59,Male,Referral,Medium,Technology,2026-03-23
433,2023-10-12,Australia,64,Male,Organic,Small,Manufacturing,2026-05-30
434,2026-03-15,Australia,56,Male,Organic,Small,Education,2026-05-22
435,2024-10-01,Singapore,60,Male,Referral,Small,Healthcare,2026-05-04
436,2024-05-31,UK,18,Male,Google Ads,Large,Technology,2026-04-10
437,2024-09-15,Singapore,48,Male,Facebook Ads,Medium,Retail,2026-05-03
438,2024-08-11,Canada,53,Female,LinkedIn,Small,Education,2026-03-07
439,2025-05-01,Singapore,40,Female,LinkedIn,Small,Retail,2026-05-24
440,2024-09-11,Germany,24,Female,LinkedIn,Large,Healthcare,2026-04-13
441,2024-06-17,UK,44,Male,Facebook Ads,Medium,Manufacturing,2026-03-30
442,2025-11-13,Canada,19,Female,Facebook Ads,Large,Education,2026-05-14
443,2023-07-05,Singapore,44,Female,Google Ads,Small,Finance,2026-05-12
444,2025-02-15,Germany,54,Male,Referral,Small,Manufacturing,2026-01-22
445,2024-03-26,UK,34,Female,Referral,Small,Manufacturing,2026-04-09
446,2024-12-26,Indonesia,40,Male,Google Ads,Medium,Retail,2026-05-27
447,2026-05-19,Canada,52,Male,Facebook Ads,Small,Technology,2026-05-29
448,2023-10-26,Indonesia,60,Male,Organic,Small,Manufacturing,2026-03-04
449,2024-03-07,Canada,22,Male,Organic,Small,Retail,2026-05-06
450,2024-05-19,UK,21,Female,Referral,Small,Education,2026-04-08
451,2024-04-12,Australia,44,Male,Organic,Small,Healthcare,2026-03-26
452,2023-10-02,Australia,36,Male,Facebook Ads,Medium,Manufacturing,2026-05-22
453,2024-11-01,Germany,29,Male,Organic,Small,Finance,2026-05-18
454,2024-05-29,Canada,57,Female,LinkedIn,Small,Retail,2026-05-20
455,2024-06-29,USA,41,Female,Referral,Small,Manufacturing,2026-03-15
456,2025-12-21,Canada,37,Male,Organic,Small,Retail,2026-05-09
457,2025-03-12,Germany,53,Female,Organic,Medium,Manufacturing,2026-05-13
458,2023-11-15,Canada,23,Female,Referral,Medium,Healthcare,2026-03-11
459,2024-09-20,Australia,24,Male,Google Ads,Small,Manufacturing,2026-04-20
460,2024-04-04,Australia,48,Female,Organic,Large,Manufacturing,2026-02-16
461,2024-01-03,UK,52,Male,Google Ads,Large,Healthcare,2026-05-27
462,2025-12-01,USA,31,Male,Referral,Large,Healthcare,2026-05-20
463,2025-09-22,Canada,54,Male,Facebook Ads,Medium,Retail,2026-05-02
464,2025-01-05,Singapore,52,Female,Referral,Medium,Finance,2026-05-30
465,2024-09-27,Indonesia,62,Male,Facebook Ads,Medium,Healthcare,2026-04-21
466,2025-01-07,USA,24,Female,Google Ads,Medium,Healthcare,2026-05-17
467,2024-10-30,Australia,57,Female,LinkedIn,Small,Healthcare,2026-05-08
468,2024-04-24,Indonesia,46,Female,Google Ads,Small,Retail,2026-01-22
469,2024-01-07,Germany,29,Female,Organic,Medium,Healthcare,2026-02-21
470,2025-02-08,Indonesia,33,Male,Organic,Small,Retail,2026-05-24
471,2024-10-23,Singapore,58,Male,Referral,Small,Technology,2026-03-24
472,2025-10-14,USA,18,Female,Referral,Small,Healthcare,2026-05-22
473,2025-08-18,USA,26,Male,Google Ads,Small,Education,2026-05-06
474,2024-04-27,Australia,50,Female,Organic,Small,Healthcare,2026-03-13
475,2026-01-03,Australia,23,Female,Referral,Small,Retail,2026-05-12
476,2025-10-18,Germany,23,Male,Facebook Ads,Small,Manufacturing,2026-05-26
477,2023-12-29,Germany,28,Male,LinkedIn,Small,Retail,2026-05-28
478,2024-10-25,Canada,22,Male,Referral,Small,Healthcare,2026-04-28
479,2026-04-02,Germany,22,Female,LinkedIn,Large,Manufacturing,2026-05-06
480,2026-04-14,Singapore,49,Male,Referral,Small,Healthcare,2026-05-27
481,2024-03-31,USA,43,Female,Facebook Ads,Small,Healthcare,2026-05-10
482,2023-11-12,Germany,39,Female,Facebook Ads,Small,Healthcare,2026-04-28
483,2024-07-09,Australia,62,Male,Referral,Small,Retail,2026-02-15
484,2025-09-18,UK,36,Female,Facebook Ads,Medium,Healthcare,2026-05-07
485,2025-11-29,Germany,35,Female,LinkedIn,Small,Education,2026-05-02
486,2024-04-14,Canada,55,Male,Facebook Ads,Small,Manufacturing,2026-04-30
487,2026-02-04,Germany,63,Male,Referral,Medium,Manufacturing,2026-05-25
488,2025-05-25,USA,44,Female,Google Ads,Medium,Finance,2026-05-22
489,2024-03-07,UK,60,Male,Referral,Medium,Technology,2026-02-08
490,2024-11-20,Germany,56,Female,Facebook Ads,Small,Education,2026-05-26
491,2025-04-07,Indonesia,62,Female,Facebook Ads,Small,Healthcare,2026-05-23
492,2026-03-28,Singapore,52,Male,Organic,Medium,Manufacturing,2026-05-31
493,2024-09-28,Singapore,40,Male,Facebook Ads,Small,Manufacturing,2026-03-26
494,2024-10-23,Singapore,59,Female,LinkedIn,Large,Retail,2026-05-15
495,2025-12-26,USA,18,Male,LinkedIn,Small,Manufacturing,2026-05-11
496,2023-12-20,Australia,53,Male,Referral,Small,Retail,2026-03-21
497,2023-08-03,Indonesia,61,Male,LinkedIn,Large,Retail,2026-03-05
498,2024-09-28,USA,36,Female,Organic,Small,Manufacturing,2026-05-14
499,2025-12-03,Canada,40,Female,LinkedIn,Small,Finance,2026-05-16
500,2025-08-11,Australia,48,Female,Referral,Small,Manufacturing,2026-04-07
501,2026-05-17,Singapore,46,Female,Organic,Small,Manufacturing,2026-05-30
502,2025-06-16,USA,19,Female,Organic,Medium,Finance,2026-03-08
503,2026-04-14,Singapore,33,Male,Facebook Ads,Small,Education,2026-05-31
504,2026-01-09,Germany,47,Male,Referral,Medium,Finance,2026-05-31
505,2024-06-27,Singapore,60,Female,Referral,Small,Education,2025-12-04
506,2025-08-05,Canada,46,Female,Referral,Small,Finance,2026-05-22
507,2026-05-12,Canada,35,Male,Facebook Ads,Small,Education,2026-05-31
508,2024-08-06,Canada,41,Female,Google Ads,Small,Healthcare,2026-05-21
509,2026-01-04,Singapore,49,Female,Facebook Ads,Small,Retail,2026-05-15
510,2024-05-19,Australia,25,Female,LinkedIn,Medium,Education,2026-05-27
511,2024-02-18,Canada,61,Female,Facebook Ads,Small,Manufacturing,2026-05-04
512,2025-03-29,Canada,38,Male,Google Ads,Small,Finance,2026-05-27
513,2023-07-15,UK,62,Male,Facebook Ads,Small,Education,2026-05-06
514,2025-06-22,Canada,54,Female,Referral,Small,Manufacturing,2026-04-07
515,2026-04-10,Australia,62,Male,Facebook Ads,Small,Healthcare,2026-05-31
516,2024-06-09,Canada,29,Female,Referral,Medium,Healthcare,2026-05-21
517,2024-10-29,USA,49,Male,Google Ads,Medium,Education,2026-05-16
518,2025-12-08,Australia,59,Female,Referral,Medium,Retail,2026-05-29
519,2025-07-24,Singapore,46,Female,Google Ads,Small,Technology,2026-05-04
520,2025-04-23,Indonesia,32,Female,Organic,Small,Education,2026-05-21
521,2025-06-15,UK,28,Female,Facebook Ads,Medium,Retail,2026-05-17
522,2024-03-30,Australia,50,Male,Facebook Ads,Small,Education,2026-05-22
523,2023-07-15,Indonesia,41,Male,Referral,Small,Retail,2025-12-11
524,2025-10-02,USA,65,Male,LinkedIn,Medium,Technology,2026-04-10
525,2023-09-21,Germany,34,Female,Organic,Small,Technology,2026-03-15
526,2024-05-29,Indonesia,33,Male,Facebook Ads,Medium,Manufacturing,2026-04-19
527,2026-05-11,Australia,58,Female,Google Ads,Medium,Finance,2026-05-30
528,2026-01-29,Indonesia,31,Male,Facebook Ads,Small,Healthcare,2026-05-22
529,2025-04-07,Australia,52,Male,LinkedIn,Large,Healthcare,2026-05-23
530,2025-08-08,UK,54,Female,Facebook Ads,Large,Manufacturing,2026-05-22
531,2023-06-29,Indonesia,24,Male,Referral,Large,Healthcare,2026-01-05
532,2024-11-29,Indonesia,59,Male,Google Ads,Small,Manufacturing,2026-04-29
533,2025-10-09,UK,33,Female,Referral,Small,Manufacturing,2026-05-13
534,2025-02-23,UK,58,Female,Referral,Small,Manufacturing,2026-05-19
535,2025-09-22,Indonesia,23,Female,Facebook Ads,Medium,Manufacturing,2026-05-30
536,2023-08-15,UK,47,Female,LinkedIn,Small,Manufacturing,2026-05-07
537,2023-07-04,USA,64,Female,LinkedIn,Medium,Education,2026-03-03
538,2023-11-22,Germany,31,Female,Google Ads,Small,Healthcare,2026-04-21
539,2024-02-19,Indonesia,36,Female,Facebook Ads,Small,Education,2026-04-12
540,2024-07-03,Indonesia,49,Female,Organic,Small,Manufacturing,2026-05-29
541,2025-10-08,Indonesia,47,Male,Organic,Large,Finance,2026-05-30
542,2025-03-18,Germany,47,Male,Referral,Small,Manufacturing,2026-04-28
543,2025-02-14,Canada,59,Female,Google Ads,Medium,Healthcare,2026-05-19
544,2024-07-16,USA,59,Female,LinkedIn,Small,Manufacturing,2026-04-09
545,2025-03-14,Singapore,28,Male,Referral,Medium,Manufacturing,2026-05-06
546,2023-08-25,Singapore,32,Female,Organic,Medium,Technology,2026-03-22
547,2026-01-21,Canada,48,Male,Google Ads,Small,Education,2026-01-21
548,2023-07-18,Singapore,46,Male,Organic,Medium,Technology,2026-05-21
549,2024-11-28,Indonesia,45,Male,Referral,Small,Retail,2026-04-30
550,2024-05-04,USA,64,Male,Organic,Small,Healthcare,2026-05-13
551,2024-07-15,Canada,42,Male,Google Ads,Small,Education,2026-05-10
552,2025-11-08,USA,57,Male,Referral,Small,Finance,2026-05-22
553,2025-12-06,Singapore,65,Male,Referral,Medium,Retail,2026-05-27
554,2025-03-28,Indonesia,31,Male,Organic,Small,Technology,2026-05-31
555,2025-11-16,Australia,64,Female,LinkedIn,Large,Healthcare,2026-05-27
556,2023-12-25,Indonesia,26,Male,LinkedIn,Medium,Finance,2026-02-26
557,2026-04-23,Australia,56,Female,Organic,Medium,Manufacturing,2026-05-27
558,2024-09-26,UK,31,Male,Referral,Small,Technology,2026-04-27
559,2024-04-25,Indonesia,33,Female,Referral,Small,Retail,2026-01-25
560,2024-01-01,Singapore,56,Male,Facebook Ads,Medium,Technology,2026-01-20
561,2024-01-16,UK,38,Male,Referral,Medium,Education,2026-04-17
562,2024-12-10,Germany,41,Male,Referral,Large,Technology,2026-02-17
563,2023-07-12,USA,55,Male,Organic,Small,Technology,2026-05-28
564,2023-12-16,USA,43,Female,Facebook Ads,Medium,Retail,2025-12-09
565,2024-01-22,Singapore,43,Male,Facebook Ads,Small,Finance,2025-12-21
566,2026-03-19,UK,23,Female,Organic,Small,Finance,2026-05-31
567,2025-06-18,Indonesia,27,Female,Referral,Small,Manufacturing,2026-05-14
568,2023-10-03,Singapore,59,Male,LinkedIn,Medium,Manufacturing,2026-05-24
569,2023-11-06,Indonesia,33,Male,Google Ads,Small,Retail,2026-04-21
570,2025-01-01,USA,47,Male,LinkedIn,Medium,Manufacturing,2025-12-30
571,2024-07-26,Singapore,29,Male,Organic,Medium,Manufacturing,2026-04-02
572,2025-10-19,USA,28,Female,LinkedIn,Small,Manufacturing,2026-05-19
573,2023-10-02,UK,28,Female,Google Ads,Medium,Healthcare,2026-05-23
574,2023-11-30,Singapore,25,Male,LinkedIn,Medium,Healthcare,2026-02-23
575,2024-02-04,Australia,22,Female,Facebook Ads,Medium,Retail,2026-05-22
576,2026-01-12,Germany,50,Female,Organic,Small,Education,2026-05-26
577,2026-05-21,Canada,41,Male,LinkedIn,Medium,Education,2026-05-30
578,2024-08-12,Singapore,64,Male,Google Ads,Medium,Technology,2026-05-07
579,2025-09-10,USA,18,Male,Organic,Small,Retail,2026-05-23
580,2024-02-21,Canada,29,Male,Facebook Ads,Medium,Manufacturing,2026-05-09
581,2025-10-13,Singapore,59,Female,Google Ads,Small,Retail,2026-05-31
582,2025-05-03,Singapore,38,Female,Organic,Small,Technology,2026-04-15
583,2025-05-14,Australia,61,Male,Google Ads,Small,Education,2026-03-28
584,2023-10-28,USA,43,Male,Referral,Medium,Healthcare,2026-05-28
585,2024-11-21,UK,23,Female,Organic,Small,Healthcare,2026-04-17
586,2024-11-17,Australia,37,Male,Referral,Small,Retail,2026-05-29
587,2024-08-08,Indonesia,30,Male,Google Ads,Small,Retail,2026-03-31
588,2023-10-01,USA,32,Female,Organic,Large,Technology,2026-03-13
589,2025-06-12,Indonesia,60,Female,LinkedIn,Small,Education,2026-05-15
590,2023-11-30,Canada,44,Female,Organic,Large,Finance,2026-03-23
591,2025-04-03,Singapore,35,Male,Organic,Large,Education,2026-05-25
592,2024-03-14,Germany,62,Female,Referral,Large,Technology,2026-05-17
593,2025-01-30,Australia,24,Male,Referral,Small,Education,2026-05-25
594,2024-01-16,USA,45,Male,Google Ads,Small,Healthcare,2026-05-05
595,2024-01-19,Indonesia,43,Female,LinkedIn,Small,Finance,2026-03-08
596,2026-01-12,USA,30,Male,Facebook Ads,Small,Technology,2026-05-22
597,2025-04-29,Canada,46,Female,LinkedIn,Small,Education,2026-05-04
598,2023-11-14,UK,31,Female,LinkedIn,Small,Technology,2026-04-09
599,2024-11-06,USA,28,Female,Facebook Ads,Small,Healthcare,2026-04-18
600,2026-05-01,Canada,23,Male,LinkedIn,Small,Technology,2026-05-30
601,2026-01-23,Singapore,37,Female,Google Ads,Small,Retail,2026-05-20
602,2024-09-13,Indonesia,46,Male,Organic,Small,Finance,2025-12-04
603,2023-11-06,USA,18,Male,Google Ads,Small,Retail,2026-05-30
604,2024-12-02,UK,61,Male,Facebook Ads,Small,Technology,2026-05-15
605,2024-08-27,USA,22,Male,Referral,Medium,Technology,2026-05-21
606,2023-08-13,Indonesia,39,Male,Organic,Large,Technology,2026-04-17
607,2026-05-18,Canada,54,Female,Referral,Small,Retail,2026-05-30
608,2026-03-20,Singapore,45,Male,LinkedIn,Small,Finance,2026-05-30
609,2023-12-04,UK,35,Female,Google Ads,Small,Education,2026-04-09
610,2024-10-06,Australia,33,Female,Referral,Small,Education,2026-05-13
611,2023-11-21,Germany,21,Male,LinkedIn,Small,Retail,2026-05-12
612,2025-02-18,Canada,59,Male,Facebook Ads,Medium,Retail,2026-05-22
613,2025-08-22,Indonesia,63,Female,Referral,Small,Retail,2026-05-20
614,2025-10-05,UK,54,Female,Referral,Small,Technology,2026-05-31
615,2024-12-05,UK,56,Male,Organic,Medium,Healthcare,2026-05-26
616,2024-12-29,USA,48,Female,Facebook Ads,Large,Finance,2026-05-17
617,2024-05-19,USA,33,Male,LinkedIn,Small,Manufacturing,2026-04-19
618,2025-03-20,USA,32,Female,LinkedIn,Large,Finance,2026-05-27
619,2025-07-29,Canada,33,Female,LinkedIn,Large,Technology,2026-05-27
620,2025-08-17,Singapore,62,Female,Facebook Ads,Small,Education,2026-05-22
621,2024-09-06,Canada,49,Female,Google Ads,Small,Technology,2026-04-30
622,2026-02-05,USA,32,Male,Organic,Small,Technology,2026-05-30
623,2023-08-26,UK,57,Male,Google Ads,Small,Finance,2026-01-29
624,2023-08-19,Indonesia,38,Male,Organic,Small,Manufacturing,2026-04-20
625,2024-10-17,Canada,25,Female,Organic,Small,Manufacturing,2026-05-07
626,2024-02-15,Germany,55,Male,LinkedIn,Small,Finance,2026-01-12
627,2024-04-06,Canada,64,Female,Referral,Medium,Finance,2026-04-29
628,2024-11-25,Singapore,53,Female,Google Ads,Medium,Finance,2026-03-13
629,2024-04-29,Germany,37,Female,Google Ads,Small,Technology,2026-05-19
630,2025-11-17,Singapore,54,Female,Facebook Ads,Small,Education,2026-04-13
631,2026-04-02,UK,57,Male,Facebook Ads,Small,Retail,2026-05-25
632,2026-02-19,Canada,39,Male,Google Ads,Small,Healthcare,2026-05-31
633,2024-10-08,Canada,58,Male,LinkedIn,Small,Healthcare,2026-05-31
634,2026-02-17,Canada,33,Male,LinkedIn,Small,Technology,2026-05-31
635,2025-07-05,Singapore,18,Male,Referral,Small,Retail,2026-05-24
636,2024-04-13,Canada,44,Female,Referral,Small,Retail,2026-03-23
637,2024-11-01,USA,48,Male,Google Ads,Small,Technology,2026-03-16
638,2025-06-26,UK,19,Female,LinkedIn,Large,Technology,2026-04-30
639,2023-12-18,UK,28,Female,Google Ads,Medium,Education,2026-04-29
640,2024-06-10,USA,39,Female,Organic,Small,Manufacturing,2025-05-09
641,2023-12-05,Canada,56,Female,Google Ads,Small,Healthcare,2026-05-23
642,2025-12-29,Canada,30,Female,Facebook Ads,Medium,Manufacturing,2026-05-21
643,2025-05-30,Australia,34,Female,LinkedIn,Small,Technology,2026-03-27
644,2024-08-29,Germany,54,Female,Google Ads,Small,Technology,2026-05-11
